id,question
800538,请问下，1、工地上用的钢材多的废料卖了800元，是否开收据入账，是凭收据入账冲合同成本材料费？还是记营业外收入？  2、一个项目是分三个不同地方的厂房做的，开工后甲方只做同意做二个，采购材料多了出来，现甲方验证同意买下多出的材料，并把现金2万给了我们，这个怎么处理啊？
800539,"J(1655700185)  9:42:53
分成费是在应收账款里面扣除的，要怎么做账
能从应收账款科目转到主营业务成本吗"
800540,老师，我想问一下，当出纳在开支票等票据时，在日期上的具体写法要求是什么？还有数字的相关规定是什么？麻烦解答一下 谢谢
800541,我是面粉生产行业会计，平时进项税是用投入产出法计算，现在公司进行小麦交易，他的进项税如何确定
800542,咱们手机的消费账单可以入账么
800543,比如说一个地址两个公司，另外一家公司是不用交房租的，不过名义 上签 了房租 协议，那  这个公 司   做帐的时候 要做房租吗
800544,请问残保金申报的年度工资薪金，包含五险一金吗？还是实发数字？
800545,一人公司可以吗，一个股东，股东也可以做法人
800546,老师，我去国地税务局报道，是去市国地税务局 还是去省地国税局呀？
800547,老师：我们公司是酒水饮料批发的，请问：1、我们这行业的毛利率多少比较合理？2、未开票收入金额大的话，税务局会查吗？未开票收入控制在多少合理？未开票收入收据后面可以不附销售单吗？
800548,我们公司和另两公司都经营同类业务，都是一个老总开的，老总想让三公司帐汇个总帐，我要用一个帐套呢还是三个帐套呢？
800549,劳务费代开税率多少
800550,我司是工业制造业，固定资产的年限什么确定？我司已经快2年了，只有流水账，但目前有成品半成品，材料等，想做一套真实会计内账可以吗？现在可以开始建账吗？如果现在建账要需做什么呢？
800551,请问老师，我公司按照房屋租赁合同租金收入已在10月中旬缴纳的房产税，但是该租户一直拖欠房租昨天与我公司中止了合同搬出，后两个月即使对外出租也是免租期没有房租收入，这种没有实际收到租金情况我公司已缴纳的房产税怎么办？
800552,你好，老师！无纸化软件下载安装了打不开呢？是现在还不能使用吗？还是怎么的？
800553,老师，我们是服装贸易公司，新进的货物老板一家内购但是相当于赠送和员工购买但是付了钱的怎么做分录?
800554,老师，在建行网银下载打印的回单，章是黑白的，可以吗？
800555,老师，记账凭证里有数量和单价栏的属于什么格式的凭证？这种凭证编制时是逐项填制还是可以导入呀？
800556,老师你好，我在做表''H列显G列的数值而不是公式G列='E列+F列
800557,无形资产的转让应当征收增值税对嘛
800558,我们公司 是4S店    现在停业了  按理来说 我们的应付票据应该是无余额的   现在应付票据还是贷方余额  您能帮我分析下吗
800559,我上个月确认收入2000.也结转了成本，这个月要换发票，我冲上个月的收入，需要冲结转的成本吗？
800560,"个体工商户除了核定定额征收还有其他方式吗
核定定额征收方式是不是不能超过一年"
800561,"问个问题，就是之前我们收到了一笔稳岗补贴，然后用途给员工缴纳社保了，现在就业局失业保险科需要我们给用途证明材料，需要什么材料呀 ，我直接做成了。借方：银行存款，贷方：管理费用-社保
这样可以不
都过了快2个月了"
800562,现在建筑行业成本的非配比例是怎样的？
800563,excel表格发生意外错误，自动恢复被禁用怎么解决
800564,请问老师，教育辅助服务，可以开培训费发票吗？谢谢！
800565,固定资产也是可以暂估入库的吧
800566,分配比例，如人工多少？材料多少等
800567,公司注销时，国税要让处理固定资产，发票缴销完了，咋弄啊？
800568,请问一下我报个人所得税的时候要把社保扣除掉是吗？那我是扣除的是公司支付的还是个人支付的
800569,老师那预提10月份社保的话，等到11月份有工资和保险，那时候怎么处理10月份保险那部分，还要提吗
800570,公司跟员工签订了汽车使用协议，该车子的保险费和维修费能不能走账？
800571,请问老师，我们是餐饮业的小规模纳税人用什么发票比较方便
800572,施工劳务资质和建筑的资质都是一样的做账吗？
800573,那新开的这个项目总造价1800万，我还能不能按之前的小规模继续申报纳税？
800574,新成立的公司购买的插线板，小电器，路由器，保险柜可以直接计入管理费用开办费吗？
800575,7月份购买的税控盘，10月份抵扣，分录怎么写呢
800576,老师，工会经费是按上一年的工资还是当年的工资为基数计算？谢谢
800577,教育费附加提多了，交税的时候没交到那么多，怎么做账呢？
800578,老师，我们公司生产制造车，其中原材料有钢板，方管。还有一些外购件。还有车的底盘是我们买的一个20多万。我想问下我们一般卖了车都给客户开发票的，假如车卖了70万，有的客户给开50万。有的给开30万。还有的开20来万问题1.对于这个开票有的开的少，有的开的多怎么做账。
800579,机动车销售统一发票可以做进项抵扣么？为什么认证的系统里查不到
800580,兼职的工资，可以做劳务报酬所得报税不呢？800以下免税的！
800581,老师如果虚假开发票会怎么样，现在我们有一个客户非得让我们开专票，开宣传品，但是我们公司是做会展的，不是做这个业务的，怎么办
800582,老师工业企业，暂估了原材料，材料已经领用，由生产成本进入了库存商品，现在发票来了，前期暂估的大了，冲销暂估时原材料出现了负数，我的问题是冲库存商品是要按原先做的全部冲回，还是可以冲销差额部分，冲销全部等于要做冲库存商品，还的做冲生产成本，如果冲销差额部分是不是可以减少冲生产成本这一部分，
800583,公司购买的车，牌照工本费计入什么科目？要进入固定资产吗
800584,老师，我们单位业务员的提成挺高的，个税也交的多，这个提成可不可以有什么方式能少交点个税？
800585,老师问一下10月份发票要扫描认证的截止到10月底还是11月15号报税前？
800586,请问在看中级会计实务的书的时候，好多都说什么什么计入当期损益，当期损益具体是指什么科目，还是指所有的损益类科目呢？
800587,自产自用应税消费品用于连续生产应税消费品的，应纳消费税老师说的对吗
800588,货款和运费都在一份合同中，也全部都付款了，收到运费专票，我怎么做分录呢，，
800589,老师，现金流量指定是不是都要填正数？
800590,初级里面那么多资料，可以一次下载吗，还是非要一个个下载
800591,你好 老师 想咨询个问题 我公司交了14个月宽带费36000元 需要每月摊销吗
800592,为什么预付租金入预付货款当中去，不是记入其他应收款里？
800593,老师，如果虚开发票会设计到刑事责任么
800594,贸易公司，进来的发票单位写的是千克，开出去的时候写成公斤了，有影响吗？
800595,电子汇票能抵增值税发票的款吗？就是有个客户给我开了50万元的增值税发票，我能把一张50万元的电子汇票给他吗
800596,付不锈钢运费，吧台椅子，购八角珠，付灯具快递，玻玻走送用，收银台桌子，购云石胶，玻璃胶，玻璃枪，氧气瓶，佳丽返回路费，购买铁大门的锁，纸箱，消防器材运费，水晶板运费，付兴大运物流提货费，购买材料补差价，服务员押金，管理屋招待2购烟货款，广告加工款，老师 这些应记入什么费用啊
800597,"你好，汪老师，在请问下，那像这种情况，如果天猫公司也交税的话，不是二边都交了税。
那不是划不来。
因为以前是像别的企业购进货物来卖，现在是自产自销在卖
佳慧(939942238)  10:17:42
像这样的话， 要怎样税务筹划呢"
800598,老师您好！代开已冲红字发票要装订到凭证里吗？
800599,大门门头，换气扇，插座，公关住宿宾馆押金，老师 这些应计入什么费用啊
800600,老师，我今年刚刚考过中级了，经济法70分，财管71，实务80。接下来我的目标是把注会和税务师考上，但是我只有三年的时间可以考，你看我要先考哪个比较好，还是说两个可以同时考，因为有些科目是重叠的，我想听下老师的建议。有些人说先把税务师证拿下，因为注会可能拉的战线会很长
800601,去年7月新办的公司，注册资本100万，认缴制，没有实收资本，年报上资产总额为负数，报表有没有问题？
800602,"老师您好！请教一个问题：一个体工商户7月份五证合一后改成个人独资企业，个人生产经营所得税查账征收怎么填报？

财务账是之前个人工商户延续下来的，利润总额是不是只报8-9月两月够了（7月份没开票）"
800603,老师，请问企业转让国有出让权的土地需要缴纳什么税？
800604,前期计提了职工教育经费！现在怎么销账？
800605,老师，请教你一个问题，每个月车间员工的工资，月末生产成本工资要怎么分摊到主营业务成本里去？
800606,老师，其他应付借方有余额，我这个月发工资了怎么平账？
800607,如果小规模纳税人超过500万了，是主动去认定一般纳税人，还是要等国税通知？
800608,牌照费100，机动车登记证工本费10，机动车行驶证工本费10，合计120
800609,老师，以前年度多提折旧了，应该怎么调账
800610,进货价格高，但公司又调价降低了，差额如何做账不是采购价供货商调价了
800611,老师，已经抵扣的发票申请开红字了，如果当月对方没有开出红字发票和正确的蓝字发票，需要做进项税额转出吗？如果当月开出红字发票和正确的蓝字发票，还需要做进项税额转出吗？
800612,老师 收到的政府补助 做所得税清缴的时候要调增
800613,上月暂估数隔两个月票未到，怎么冲减
800614,老师，哪些是可以全额税前扣除的，比如电费发票。可以不？
800615,工程中的质量检测费可以开专篇吗？如果开了专票进项税额可以认证抵扣吗？
800616,老师：我们公司成立2015年7月，在2015年10月份的与深圳一家公司签订了一份股权转让协议，购买深圳公司5%的股权并汇款40万元，当时是记账公司做的帐，做的是借款，其他应收款-深圳公司，我昨天查账的发现这笔钱，并搞明白其实是购买股权，其中股权转让协议书、公司股份合作协议都有，这二份协议当初没有缴纳印花税，公司股份合作协议是到2017.10.28。 我的想法：将其他应收款调整为长期股权投资，购买5%股权的40万元缴纳印花税，这样做对吗？而且对方正在办理注销，后面的我应该怎么做呢？
800617,我想学下预算这块，这个上面哪里可以学？
800618,公司收到的每一张发票都要进行认证？
800619,老师培训学校交学费时候送给学生的学习用品，小礼品计入什么科目啊
800620,项目上购买材料的运费记什么科目？
800621,老师，请问，销售天然气，开具增值税专用发票，税率是多少？
800622,"我们注册了两个公司，现在把一个固定资产从一个公司账上转移到另一个公司，该怎么做账,没有发生任何交易，领导让我直接做账"
800623,考完初级好几年了，现在学中级，初级知识点和中级完全衔接不上
800624,"老师
就是增加注策资本后，在银行帐号，多长时间可以转出来"
800625,老师，用不用跟着初级老师再听一遍初级课程呢
800626,老师 您好！我公司销售分布全国各地比如上海地区的销售人员报销体检费时 我需要怎么做账？
800627,请问低值易耗品用哪种方法摊销最简便呢？
800628,你好老师，咨询一下我们是第三方公司，收到政府拨来的专项资金，应记入什么科目呢
800629,老师 这些应计入什么费用啊 谢谢了
800631,请问：每个月优秀员工奖励应怎么入账？
800632,医院系统购买了18万这个入资产类还是直接摊销费用就可以的
800633,你好老师，老板以公司名誉买了部小车，购车发票是直接抵扣吗？抵扣的话是17%吗？
800634,"购买理财产品计入什么科目好一点
没有短期投资这个科目"
800635,"有没有公司在买理财产品的   购买理财产品计入什么科目好一点
没有短期投资这个科目"
800636,几个工程一起签了一个监理合同，开票也是一起开的，账上怎么分工程做账，按照什么分配，合同只有一个总价？
800637,老师，有份52269元的专票弄丢了，一般税局得罚款多少啊
800638,老师，请问一下我现在为了积分，个人所得税报了2万元，后期我报3500元，这样子降下来会有什么影响呢
800639,超市业务3采购服装和业务7采购服装会计处理怎么不同？业务3怎么不计进销差价呢？
800640,老师，我们在网上卖宽带业务，税点是多少？
800641,请问；我公司是酒店管理，小规模纳税人，购进空调可直接入成本吗？缴纳数字电视服务费要摊销吗？
800642,老师好，我是一般纳税人，购买原材料开据了100000元的增值税发票，进项税额尚未认证，但是对方发票的存根联丢失了，对我方有什么影响？我方应该怎样做？
800643,企业用495，000购买了一张票面为500，000承兑汇票，然后抵做50，0000应付账款，请问，期间的5000元的收入该如何做会计分录？
800644,老师，帮我看下我下面的问题
800645,自己公司的行业代码在哪看？
800646,超市预付卡大家都怎么做账的啊？
800647,你好  老师  我想问下我这个月开具的红字发票显示已核销 待查证是什么意思
800648,老师，领发票是不是到任一国税局都可以领
800650,老师，我们公司给员工租宿舍是不是应该让房东给我们发票啊
800652,老师您好，公司是独资企业，老板从公司领走一笔款，不打算还回，请问这笔改怎么做账
800653,我们是贸易公司，销售款打到大股东的银行卡上，公司还能给客户开增值税专用发票吗？
800654,请问我的凭证时间错了  要如何更正？
800655,老师，请问政府补助怎么区分专项应付款和营业外收入？如果入专项应付款的话，那固定资产折旧能不能税前扣除？
800656,我公司开展垂钓业务，按钓起鱼的重量计算，应该怎么核算收入成本和税金呢
800657,老师，请问公司开一般户一般是用来做什么的？一个公司可以开多少个一般户？
800658,荣誉称号是法律关系的客体吗
800659,老师，上个月开的发票这个月冲红了，并且没有补开的话是不是已经结转的成本要冲回来？
800660,老师你好，航天信息的增值税税控系统维护费，是可以递减增值税税款吗，如果可以的话，我取得的是普票，应该怎么做分录？
800661,"老师,请教一下,客户退货给我们没有开红字发票,现退到供应商处要求我们开红字申请,现没有库存能开红字发票吗,怎么处理?"
800662,老师好，我们销售商品给a公司，但是b公司给我们付款，属于代付，那我们可以把发票发给a公司吗？要怎么才可以把发票开给a公司
800663,老师你好:我是一家汽车销售4S店，我们销售一辆汽车出去客户做的按揭，我公司用公户给金融公司支付了GPS费用，GPS是装在客户车上的，金融公司又给我们公司开具了增值税专票（用的我们公司台头），我又用来认证抵扣了，我想问一下全套的分录怎么处理。谢谢
800664,初到门窗厂应该怎样做账麻烦老师给个主办会计在这个行业的流程
800665,老师，请问可以抵扣企业所得税的费用有哪些？
800666,老师记账凭证上的日期，那些日期不能写在月末呀，
800667,我是公司新进的财务  我们之前的会计现在不在  还没有交接   之前是手工帐  现在老板要求把之前的帐也全部做到快账上面去  我应该考虑什么问题   该怎么把之前的帐也全部做到快账上面？
800668,老师好，其他应收款挂帐时间长了，有什么税务风险
800669,个体工商户要转为一般纳税人 要什么条件，办理流程是怎样的？
800670,其他应收款哪方登记增加啊
800671,老师，对于公司想要做一套账，工作中遇到的没有发票的费用如何处理呢？
800672,请问建筑企业，购买的设备月供没及时支付锁住，解锁的2000元费用入设备的固定资产还是什么科目呢？
800674,王老师：从药房退至药库时   借:库存物资/药库/西药62 药品进销差价/西药40贷:库存物资/药房/西药102； 从药库再重新调拔至药房时 (1)借:库存物资/药房/西药80 贷:库存物资/药库/西药80 (2)借：库存物资/药库/西药 18 贷：医疗业务成本/药品费/西药 18。完整分录如上可否？
800675,老师您好，我们公司对费用报销进行了费用归类，员工过来报销招标代理服务费，应该入哪个类别呢？
800676,补交什么税?是个人所税吗？按挂帐金额补交吗？
800677,李老师  怎么进你的微信群啊？
800678,私立医院用什么财务软件好？
800679,用于招待客户的住宿费专票可以抵扣吗
800680,老师，您好！请问一下，上个月应交增值税而没有交的增值税，是否要记账？还是说在下个月 缴纳的时候，直接计：借：应交税费-应交增值税 贷：银行存款（现金）还是应该怎么做呢？
800681,老师，我们租给电信一点地方做机电站，收了他们电费，现在她们要我们提供电力客户号，我想拒绝，但是不知道用什么理由好？这个电费也需要开票给他们吗？
800682,"那是能还是
可以冲销销项税  是吗"
800683,请问电子票据撤销后怎么查询在不在自己的开户行里 还有显示票据不在池是什么意思
800684,记入其他业务收入，是否要开发票呢？ 还是说凭收据入账，按17%交增值税？
800685,老师，我有个问题想咨询一下，我公司没有盈利，也没有实收资本，但是在其他应付款科目有30万的余额。现在公司想卖掉，如何将这其他应付款科目余额做成0呢
800686,老师问一下通用机打发票可以抵扣进项吗？
800687,"以前年度没有分配利润我现在可以直接把其他应收转为分红么？
依晴(1393866880)  11:13:32
账面上没有怎么盈利，基本上是把实收资本注册后又挂其他应收拿回去了，从10年到现在，需要付款再问法人借款没有有回款了又挂其他应收给法人借出去的。现在注销呢，也这样处理么？"
800688,公司交房租，金额较大刷了2个员工的信用卡，报销时直接打到员工另外卡上，那两个员工，费用报销单领款人那里不签字可以吗
800689,"我公司收到保安公司开具的专用发票 能否抵扣？
差额征税"
800690,月开票金额600000元，收到可抵扣专票税额10988元，已预缴国税10810.81，地税2342.16，请问老师，还需缴纳的税金为多少？
800691,老师，公司是四人合股，股权一样，现在其中有一个股东想撤资，把股权转让，要怎么核算？
800692,那做应付职工应酬就要交个税吗？
800693,你好，老师们，请问下，我们是新办的一家生产型五金制造类企业，工厂现已开始在运行了，产品主要是天猫销售，有一家旗舰店，但是旗舰店是老板之前注册的企业，是老板之前像别的企业购时产品后销售，但是现在是自产自销的销售，按每月出库1000台产品的话，收入有20万左右，目前是选择一般纳税人好呢，还是选择小规模纳税人好，还有就是如果天猫旗舰店要交税，企业要交税，那不是重复交税了。请问有什么好的方法，进行税收筹划呢
800694,老师，我嗯是北京的公司，公司增加注册资金，这个对于公司有什么好处吗，还有增资后，增加的资金是要一直放在账户里，还是要在账户里放多久才行呢，有这个规定吗？
800695,老师，开了发票就要确定收入吗，可是收到的服务费是2年200万，可以分两年确定收入吗，要不然所得税太多，合同也是2年的服务费
800696,施工企业，工程结算单上是400万元，结算单上批复实际付款240万元，分包开发票300万元，对总包而言，这样开的发票行吗？
800697,小规模第一季度亏损，第二季度盈利，能弥补第一季度亏损吗？所得税怎么交？按第二季度利润额还是第二季度减第一季度的？
800698,公司土地卖给自然人使用，叫转让还是出让呀
800699,老师 我公司与自然人与2002年签订了《场地使用合同》供其长期使用，合同约定使用期间所发生的一切税费由对方承担。现在稽查查到2015-2017年该地未交土地使用税，那么是我们该补交还是自然人补交？
800700,老师、我们挂靠其他公司做项目，他们账上甲方打了400000元工程款，现在要扣除13%的管理费和14.13%的其他税额，那么我们现在能收到多少钱呢？怎么算
800701,一次摊销法有什么弊端吗
800702,老师，您好，我想问一下，我们自从成立还没有收入，想做无票收入怎么做啊？
800703,请问老师，我们公司要注销一般纳税人，但是账面的库存太高了，如何能减下来
800704,老师，我司是投资型的企业，如果有一笔关联企业的应收账款，是基金管理费来的我们支付了。可不可以往后把这个应收账款安季度摊销到管理费用去？
800705,企业发生的营业外支出可以税前扣除吗？
800706,老师，个体农场做外账，要从去年开始补到现在，其中有一笔成鱼要出售，没有购进的发票，现在期初设置资产方的消耗性生物资产，负债和所有者权益方的其它应付款，可以吗？
800707,老师!流动负债是负数是什么意思啊！我按银行实际发生做的账怎么流动负债是负数！
800708,老师，我没懂这个又还给股东。还给股东的这笔钱是用卖掉公司的资金还给股东的吗
800709,老师，现在还可以申报作废第三季度的增值税吗？重新补申报？
800710,老师，请问办公室的租金开增值税专用发票，进项可以抵扣吗？
800711,刚看到国税管理员的群发短信，叫我们报预测数，这是什么意思？
800712,请问老师，给税局提供的会计报表封面需要填写哪些内容？
800713,"老师 问下出口退税的问题 1，退税申报录单，报关单和进项发票都要一张单一张单的录入吗，有没有简单的方法 
2. 如果退税录单都在9月所属期，怎么用简单的方法变到10月所属期里"
800714,"借：库存商品9292
    应付账款-供货商  9292
    应付账款-供货商  12
    微信收少发货款 456
   贷：应付账款-供货商  9292
       银行             9660
        管理费用        100
老师这样做对吗？    这批货进货没有要发票    我是想在运费账款反应下已经扣过条幅费了   这样查这家供货商明细就可以看出来     但是不知道怎么反应"
800715,老师您好，请问建筑工程公司是有资质的，实际就是别的企业要用的，然后付费给本公司的那种，不出人工和材料费等。但是1.老总报销华夏银行的手续费，2.收陪标费，3.付陪标费，4.付开标差旅费，5.付投标饭费，都是用现金支付的，请问会计分录怎么做？内部账，初学者请详细告知，谢谢老师了
800716,请教老师，在税务局大厅认证的专票，因当时认证机上没有纸了，请问，回到公司后，如何在自己的电脑上打印出认证汇总表？以前打印过，忘了。
800717,银行支出其它代理业务资金-金融平台集中代收付清算户  300元，请问是入什么科目
800718,过了申报期就不能申报作废，重新补申报哇？
800719,股东想算下应该多少钱转让合适，我要核算那些项目，比如除了投资款和未分配利润，还有什么？
800720,老师，请问有个公司让我们先给他开票，承诺我们下个月支付货款，这个可以吗？要怎么做凭证啊
800721,你知道软件产品即征即退是怎么操作的吗
800722,"我们是新开的物业公司，一般纳税人，是不是也可以去税务机关申请简易征收？
如果是简易征收的话，房租、停车费、电费、维修费的税率是多少啊？"
800723,老师好，“其他应收款挂帐时间长没有收回可能被认为是对有关单位的分红，需要补交税款”，这里的补交税款应该补什么税款?由谁补交?
800724,餐饮业应申报应以哪种类型的纳税人申报
800725,老师，你知道软件产品即征即退是怎么操作的吗
800726,老师，我想问下，我们公司花2万，买了1万的股份，多出的钱怎么做账呢
800727,分包和总包结算工程款，做的结算单上是400万，其中包含要被总包扣掉的农民工保证金，罚款和质保金，总包和分包协商实际付款200万，然后分包就自己做主开了300万的发票给总包，说剩下的金额以后会开给总包的，对总包而言，这样行吗？
800728,老师，公司安装的楼顶发光字应该如何入账？
800729,老师，个人向我们公司支付咨询费用35万，公司需要开发票给他吗？如果不需要这个怎么入账，分录怎么做呢
800730,老师，请问发票不分什么用途，只要是增值税专用发票都可以抵扣销项发票，普通发票就只能抵扣企业所得税是吗？
800731,我们借款8949000，已经放款2633000，未放款6316000，从放款到回款总天数是1302，老板说给我们200万，可以用多少？这个怎么计算呢
800732,确认销售收入后，还需结转成本。如果当初购进货物的时候收到的是普票，现在结转记账 借主营成本 贷库存商品 ，这边的数据是不是只含税的全部金额。 如果当初收到的专票，这边的数据就是不含税金额 是吗
800733,餐饮业中一般纳税人和小规模纳税人怎样划分
800734,请教一下老师，这边现在开票一定要有税号吗？普通发票能不能开个人呀
800735,一个物业公司，只能开物业发票，电费那些开不了，好像开的是个什么单，是什么单呢
800736,"那新会计准则呢？
是什么类型公司适用？"
800737,"老师，2016年10月向总公司借据酒水一批，2017年7月才入账，要不要写情况说明

情况说明应该怎样说更清楚"
800738,想问一下个独企业是门店国地税定税能定额吗？原来有定查帐征收能改为定额吗？
800739,老师采购发票收到了，款已付，借：库存商品    应交税费 ..........    贷：银行存款  下一步：借：应交税费-进项税额   贷：应交税费........什么 科目，谢谢
800740,公司列入非正常户了，那这家公司的会计会受到什么影响？
800741,老师我冲红的发票收入应如何做会计帐务处理？
800742,老师：哪些是固定成本，哪些是变动成本
800743,请问：我公司为小规模，14年开始有固定资产折旧，但是15年一整年都忘记折旧了。本来17年折旧应该到期了，但是现在折少了一年怎么吧？
800744,老师采购发票收到了，款已付，第一部是没有认证 ， 借：库存商品      应交税费 ..........     贷：银行存款       第二部是认证的：借：应交税费-进项税额 贷：应交税费........什么 科目，谢谢
800745,老师你好，我公司租赁的厂房需要开发票，但厂房使用权是第二房东，第二房东开不了发票，现在找第一房东的下属企业开票，这样我公司该怎么办
800747,老师，你好！请问动物类的能自己开收购票吗？销镶发票的税率是17吗？可能晕方面的文件推送给我一下，我好学习下？谢谢！
800748,老师，如果一般纳税人商贸企业，一年产值2000万左右，毛利率只有5%，基本也没啥税是不是
800749,施工企业，分包不按结算单上的金额来开票，按实际支付给总包的金额开票给，总包入账会不会不合规？
800750,请问做暂估管理费用，对方科目是做什么呀
800751,我们老板要注销公司基本户，这个怎么弄
800752,老师好！公司准备注销了，未分配利润贷方有余额该怎么处理？谢谢老师！
800753,老师请问，销售部门报销聚餐费用怎么写分录啊？
800754,老师请问，销售部门报销聚餐费用怎么写分录啊？
800755,请问老师，什么时候能开税务师的直播课？
800756,老师，工程项目的计划总投资是看哪个资料填呀?
800757,excel表格这样是怎么回事，怎么调回来
800758,老师好，集装箱租赁算不算不动产租赁，几个点。谢谢
800759,计提房租两年的费用借管理费用60000贷长期待摊费用60000，支付时借待长期摊费用2500贷其他应付款2500。老师我们公司像别人租房两年老板一次性给60000款已付，这个分录怎么写，我这样对吗？
800760,老师，退税申报用软件录单，报关单和进项发票都要一张单一张单的录入吗，有没有简单的方法
800761,老师好，公司购入招待用酒，要求录入用友U8  12.0 的供应链，分录计入资产的哪一项的哪一个二级科目？急
800762,老师，我们是软件开发，开普票，明细里面配套服务器归属税收分类编码里面哪个
800763,老师，这个答案我做的也不知道对不对？感谢老师给我指导下
800764,公司购入生产车间使用的排水泵，价值600元，计入哪个科目合理些？
800765,老师好，我们做医疗咨询管理的，到时候咨询费如果说是8000元，打9折。那开票是按章多少金额开呢，账务上是怎么操作的呢？
800766,老师，还贷款分录做什么科目
800767,那这个注销了对其他账户有没有影响1，因为从开始到现在基本户都没做过账
800768,老师，年审是什么，跟年报一样吗
800769,公司购入办公桌1080元，办公椅280元，保险箱1800元，计入哪个科目合理？
800770,老师请问从别人手里转让过来的餐饮火锅店折旧费可不可以做一年摊销。不做三年或者5年摊销
800771,老师您好 请问互联网金融的会计科目设置和传统行业有什么区别 税率税负分别多少 主营业务收入是利息收入和手续费收入吗
800772,老师，下面表中工程项目的计划总投资的数据看什么资料
800773,老师，下面表中工程项目的计划总投资的数据看什么资料
800774,老师，下面表中工程项目的计划总投资的数据看什么资料
800775,老师，机动车统一发票认证抵扣和一般的增票方法一样么？为什么在国税系统认证平台查询不到这个发票
800776,老师  您好，我想问一下，我要去国税增加一个公司的办税人，需要什么资料啊
800777,老师，银行收到个人存款，银行要怎么做账
800778,老师 预付账款期末余额是-86051 应付账款期末余额 是45900 在资产负债中表  预付账款与应付账款应该怎填 ，是怎么算的
800779,"请问有谁补过16年企业所得税？主表的这行的金额 是填 什么数据的？
有没有包括我16年度汇算清缴交的那个金额？"
800780,施工企业与房地产公司签订甲供材施工合同，选择简易征收计税，然后施工企业把部分专业工程分包出去，那么分包方也属于为甲供工程提供建筑服务吗，
800781,"老师 ，作为财务负责人，如何分工出纳及会计
乡镇政府的
行政事业单位"
800782,企业增资需要税务备案吗 老师
800783,老师你好，由于信息传递的错误，我们给客户的发票已经被抵扣了，我们这边由于发票信息错误把已经被抵抗的发票作废了，现在怎么补救呀
800784,不是借款，就像我们个人往银行存钱，那银行怎么做账
800785,"请问，厂房装修发票可以抵扣吗
一般纳税人"
800786,老师，我是个体户，我开给一般纳税人，代开专票。开几个点呢。
800787,老师，开发票怎么在纸上打印出来，再在发票上打
800788,，这意思是比如投资额是100万，应纳税所得额就可以减去70万，来计税？
800789,新办的小规模纳税人，企业所得税中的成本能用普通收据吗
800790,老师，以前年度多做费用了，借记，营业费用，贷记应付职工薪酬。今年怎么调整
800791,老师，您好，我想问一个土地使用税的问题，我们公司的股东之一A公司与我们公司现在的营业住所的房东签订了一份厂房租赁合同，也就是每个月我们公司的房租是A公司替我们支付，那这样我们就不存在房租的问题，那么每季度申报土地使用税是按零申报么？需不需要A公司给我们提供什么无偿使用的协议之类的？
800792,老师，我问一下，离职补贴人员的工资是不是转到管理费用中的
800793,老师 ktv包厢消费 酒水消费 吧台消费分别记入哪里
800794,ktv包厢消费 酒水消费 吧台消费怎样做会计分录
800795,老师，有个别人的支票要入到我们账户，再以别的方式转给他，这种怎么操作好呢
800796,老师好，我们是物流公司，运费大多数都是不需要发票的，只有几个月结的客户是需要开专用增值税发票，我们是按一个一个车的收入支出做账的，这个账该怎么做，分录怎么做
800797,商场统一代收我们公司的收入，回款时，扣除手续费部分的金额回款给我们，但对方不给我们开手续费发票，我们做账报税时报含手续费的金额，还是报不含手续费的金额呢？
800798,老师，你好，我想问下，结算单上盖合同专用章的话结算有效吗，能作为付款依据吗
800799,请问物流仓储公司 购买了货架子 对方开了 货架发票和 货架包装费发票过来，货架包装材料费 怎么做账
800800,老师那每个月算成本的时候，要把它当费用要摊进去吧？
800802,老师你好！上月计提的应交税金，请问这个月交税费，那么上个月的税金款是从本月的收入中减的吗？还是应该记入上个月的成本费用？
800803,请问下老师，为什么我付给客户钱，我银行回单上是借银行存款呢
800804,固定资产进项税转出，怎么操作
800805,老师增值税专用发票领回怎么在税控盘录入
800806,老师你看我做的对吗？
800807,接手做账的时候就有一台汽车做了固定资产折旧的，但是车子不是公司名字，也不是法人名字？这个账要怎么调啊？
800808,老师，现金流量表表的期末现金金额数据是不是就是资产负债表的起初期末金额数字？
800809,代开的专票退票退税的话，是不是先不用申请那个抵退税申请表，先办退票后申请退税啊
800810,老师您好，娱乐发票若是公司不准报销的话 除了是非常规的发票 不像吃饭这种招待的发票外，还有什原因不允许报销？
800811,老师，您好，我想问一个土地使用税的问题，我们公司的股东之一A公司与我们公司现在的营业住所的房东签订了一份厂房租赁合同，也就是每个月我们公司的房租是A公司替我们支付，那这样我们就不存在房租的问题，那么每季度申报土地使用税是按零申报么？需不需要A公司给我们提供什么无偿使用的协议之类的？该地址是我们公司营业执照上的注册地址
800812,老师，前一个月做的结转制造费用做错了，其中有一个制造费用-水电费金额写错了，那么这个月直接冲销水电费可以吗
800813,还有现在福州是可以报考初级的对吗
800814,老师，年终双薪的时候是按一个月的薪资交个人所得税吗？
800815,老师，票房收入缴纳增值税，小规模纳税人和一般纳税人税率一样吗？
800816,"小规模属于小微企业的减半征收税率百分之1
0吧"
800817,老师我们是物业公司收取的固定停车费，当时收的时候做的是借银行贷其他业务收入，现在对方把车位退了，分录怎么做呢
800818,老师，承兑汇票可以转给个人吗？
800819,期末进行应付账款的对账时，有回款是代表什么意思呢
800820,运输公司租赁发票怎么开比较合适？
